creativeID,adID,camgaignID,advertiserID,appID,appPlatform
14350,30032,4616,117,374,1
16954,5250,2247,439,357,1
22100,5342,6826,93,376,1
35664,12844,4716,335,33,2
12977,9530,4146,641,212,2
47386,19706,5988,96,7,2
32385,29253,4594,244,454,1
16209,13614,6040,657,69,2
26584,27599,801,220,46,2
33271,13058,3192,310,212,2
17979,9324,5802,29,165,2
7170,6808,3277,576,464,1
38645,21823,6481,628,7,2
37536,13665,3143,483,345,2
10632,25885,2725,349,453,1
24738,30576,5501,93,376,1
35456,7114,6826,93,376,1
39440,27162,3587,523,70,2
37807,20926,4390,588,9,2
36010,25275,5914,146,126,2
34591,23782,1615,349,453,1
27336,11417,5186,642,357,1
24138,20267,6289,405,10,2
2732,513,284,59,127,2
18954,15785,3773,470,21,2
3154,2478,603,29,286,2
20879,17051,4533,546,270,2
48036,15150,1326,316,374,1
44779,14188,4136,184,10,2
14465,5251,4552,257,245,2
1158,2743,83,10,434,1
33078,23577,3480,381,3,2
33540,5309,1121,658,70,2
21738,9094,4211,439,357,1
29077,21837,4521,268,373,1
20533,27982,3054,439,357,1
29086,11406,4616,117,374,1
9082,7228,1392,316,374,1
15627,28431,6494,588,9,2
15871,28564,6716,377,372,1
50644,14044,6102,385,440,1
2396,2580,89,29,286,2
44617,22232,3134,135,3,2
39889,9440,5802,29,165,2
50287,29679,1461,488,448,1
41348,13611,5168,48,234,2
34144,21701,5784,323,104,2
46770,25143,5013,244,446,1
8287,24437,4363,24,176,2
36980,15118,6037,210,72,2
4390,2164,239,8,84,2
19430,14903,1613,479,427,1
37011,12830,2837,184,10,2
42042,13951,1012,307,15,2
28331,31447,6494,588,9,2
7914,21682,874,559,7,2
2153,1501,131,54,389,1
35049,28802,2258,135,3,2
42699,7932,2264,184,10,2
19589,23450,2233,345,372,1
37979,29338,6688,588,9,2
51397,21951,975,553,370,1
9958,10388,3890,345,372,1
44528,14398,877,439,357,1
43877,27534,2711,371,378,1
45969,25366,1611,57,240,2
6402,497,391,54,389,1
6813,25313,2851,350,236,2
49640,25134,2080,250,332,2
21911,7458,6391,140,63,2
6380,141,315,89,420,1
10975,6137,920,381,3,2
38341,25057,5843,468,22,2
23665,9171,2124,178,114,2
7984,18002,2160,271,92,2
21725,14782,1141,622,433,1
504,770,83,10,434,1
22419,4404,4673,291,433,1
25126,21520,6136,29,165,2
5360,1859,176,29,218,2
36699,12909,4865,355,378,1
45131,22337,6688,588,9,2
31852,30108,2104,492,258,2
3731,2536,667,8,84,2
27020,24899,5794,277,406,1
46305,7311,1326,316,374,1
23171,25947,6508,138,368,1
42621,28544,6359,477,382,1
15865,12045,4169,477,382,1
20995,16319,5374,241,311,2
32584,20167,4533,546,270,2
43345,28100,2671,131,374,1
45743,15511,3755,93,376,1
17501,21636,6129,330,7,2
27221,27848,6667,99,108,2
41567,10009,821,317,153,2
8775,12757,6675,251,93,2
47724,14482,1425,324,7,2
42907,17594,6600,513,10,2
6048,2562,312,40,123,2
12513,3758,5262,416,380,1
1226,1740,242,91,84,2
42474,14366,3148,172,424,1
33681,19840,3070,40,133,2
19932,17320,2944,236,228,2
28959,13362,4857,128,460,1
27161,9444,5013,244,446,1
51614,3680,6288,477,382,1
49194,13209,6667,99,108,2
21349,10592,3242,99,108,2
24733,18100,2520,319,440,1
22145,6572,3315,249,10,2
17014,6784,6458,482,364,1
3782,3478,274,29,286,2
51687,29577,6688,588,9,2
10687,8584,4283,358,212,2
5661,108,675,8,84,2
21190,7226,3773,470,21,2
22502,20062,4965,316,374,1
36255,25746,2055,194,374,1
42744,7047,4716,335,33,2
20831,28288,6444,321,142,2
37417,17123,1252,165,236,2
37538,5104,1620,541,19,2
49183,22655,1325,77,261,2
44740,12194,2003,203,191,2
44069,30642,1335,77,291,2
19853,29812,4330,436,217,2
42537,29632,4407,622,433,1
39979,10437,6911,184,10,2
22436,24689,1847,479,427,1
20419,20698,3843,139,45,2
28079,23971,3481,147,386,1
17517,29446,3890,345,372,1
25105,27135,6453,588,9,2
7048,12442,4379,77,289,2
45087,31199,6620,327,381,1
38121,30474,5351,307,15,2
43727,30404,5394,593,388,1
27620,10125,4716,335,33,2
17618,23346,4856,470,21,2
9980,5990,4202,27,257,2
5482,1566,274,29,286,2
25089,12456,4533,546,270,2
49677,25952,5013,244,446,1
31978,30198,1847,479,427,1
29102,10307,2080,250,332,2
35480,4380,5617,315,433,1
50855,6359,5384,479,464,1
1251,2969,112,54,389,1
12766,5847,4594,244,454,1
28152,5352,1048,382,60,2
9530,15335,6494,588,9,2
4639,2342,83,10,434,1
42283,4264,1110,576,240,2
13706,10545,2651,52,35,2
18246,21711,6348,490,52,2
17144,12814,6490,135,3,2
42423,7048,4909,76,291,2
8184,24637,4594,244,454,1
1497,846,92,57,421,1
4818,2910,569,54,389,1
9791,8251,5873,337,379,1
18058,25189,1425,324,7,2
26550,11717,1453,405,10,2
36955,30703,1846,160,386,1
14946,12507,3406,169,9,2
38206,25059,5917,76,261,2
25610,24869,6802,387,246,2
15274,24890,4247,57,240,2
2179,502,205,54,389,1
11453,15452,6494,588,9,2
41940,17543,6130,251,93,2
43202,19016,5682,345,372,1
1996,3202,552,54,389,1
17932,10740,4904,464,204,2
27597,5136,1121,658,70,2
26468,12330,3980,123,282,2
1940,2202,150,67,137,2
995,1285,303,29,286,2
35102,24212,6861,408,16,2
3663,907,58,57,421,1
34210,25021,4101,578,154,2
5067,1298,205,54,389,1
41597,8966,3815,491,26,2
8612,6183,1511,132,7,2
30045,7436,4011,576,423,1
21611,8545,1252,165,236,2
8778,12586,3063,359,2,2
30310,13470,6843,570,457,1
36395,25219,6667,99,108,2
12106,31316,4472,494,382,1
35586,4622,3277,576,464,1
9177,29247,6494,588,9,2
38009,6915,2586,303,236,2
32233,7143,5802,29,165,2
51632,22504,872,184,10,2
31623,14023,5873,337,379,1
26687,26344,5702,89,209,2
763,1329,414,50,75,2
18521,12982,3135,464,204,2
25997,25552,3277,576,464,1
3045,3351,47,39,100,2
15279,17375,2723,382,60,2
37174,12388,5013,244,446,1
33775,20407,1769,135,3,2
31359,20783,2704,179,191,2
41024,13226,5320,449,441,1
14159,22200,2989,93,376,1
4775,411,564,3,465,1
1182,573,83,10,434,1
22397,25745,3884,402,7,2
2892,1475,552,54,389,1
51081,26947,1296,257,245,2
29687,23882,2725,349,453,1
26495,18463,2473,7,219,2
29255,14054,2104,492,258,2
25094,7671,4716,335,33,2
47151,28567,1325,77,261,2
48401,30810,6653,184,10,2
37277,23332,2219,329,57,2
29462,22365,6280,135,3,2
28220,20296,1121,658,70,2
30376,19821,4460,479,423,1
18372,3928,5873,337,379,1
45700,22247,6628,375,357,1
6149,2704,205,54,389,1
20492,25473,4336,366,131,2
40148,9170,4328,537,416,1
6482,2321,274,29,286,2
10563,17142,6494,588,9,2
12626,29954,5649,392,438,1
15019,30644,2597,210,72,2
37386,27724,4542,387,246,2
25524,13634,6112,576,397,1
25236,16960,4799,172,429,1
39606,9795,4799,172,429,1
39742,5409,2472,44,240,2
4523,3313,83,10,434,1
5887,455,212,15,383,1
37736,23805,5829,633,252,2
44437,21756,4594,244,454,1
27484,25529,3893,345,372,1
34541,29751,3701,222,163,2
26221,12608,1489,520,17,2
25011,12075,4199,466,70,2
19518,20968,6260,494,382,1
36524,4813,5682,345,372,1
38556,9509,6721,642,357,1
12803,7180,2706,657,69,2
25478,17860,6027,405,10,2
28789,8296,1141,622,433,1
42401,25828,5341,280,298,2
50620,27908,4923,381,3,2
17377,20196,3237,200,259,2
30174,30842,1636,158,374,1
9959,11086,2610,331,15,2
32075,20798,6622,20,219,2
4449,445,654,54,389,1
42523,8456,1267,414,6,2
40708,4508,6684,48,219,2
32254,14017,4810,613,3,2
28609,6306,5389,250,332,2
3591,706,274,29,286,2
34288,6496,4390,588,9,2
50801,24335,1499,350,476,1
22082,17762,2257,342,235,2
47915,6966,5552,403,61,2
35362,27983,3981,184,10,2
33093,14343,1966,218,331,2
33808,5644,6494,588,9,2
25877,22152,6043,257,245,2
22738,13763,2851,350,236,2
6083,1667,95,60,68,2
42721,17809,4390,588,9,2
49933,18878,2631,408,16,2
48535,19178,5904,238,396,1
45026,28354,782,387,246,2
1968,1827,654,54,389,1
22795,15479,2505,640,395,1
38871,21202,6552,642,357,1
33766,5589,1120,569,79,2
12204,29332,5802,29,165,2
38861,22334,6494,588,9,2
24143,11063,6494,588,9,2
21790,7221,989,93,4,2
51206,10301,6878,307,15,2
18191,21902,6279,439,357,1
39812,30477,6626,294,386,1
6923,22388,1392,316,374,1
2956,161,83,10,434,1
2568,3084,566,80,14,2
24001,15890,6054,576,423,1
14914,7349,3327,385,440,1
35786,24095,1453,405,10,2
8589,12452,2952,182,24,2
46370,9590,2503,57,397,1
5638,1173,648,47,328,2
9673,6864,6008,476,42,2
20110,12826,6494,588,9,2
34612,18803,2105,405,10,2
45748,20232,2631,408,16,2
189,3050,167,63,360,1
10802,8726,4275,494,382,1
20748,24029,6494,588,9,2
19056,28728,6136,29,165,2
51499,12693,4716,335,33,2
13540,7160,6590,152,128,2
25547,24789,896,111,44,2
5451,3473,575,52,356,1
41611,30579,2793,619,433,1
46245,8853,3813,124,157,2
42657,23211,4845,563,407,1
9005,21015,2721,299,452,1
21140,12505,5903,392,438,1
41045,12087,956,642,357,1
48573,9494,3634,123,57,2
45242,24954,3277,576,464,1
5328,60,83,10,434,1
38704,18431,3634,123,282,2
40456,7662,3277,576,464,1
49756,16362,2796,321,178,2
5543,3451,391,54,389,1
109,3036,391,54,389,1
51514,22190,6494,588,9,2
4380,1038,83,10,434,1
31343,29450,974,369,69,2
23561,7147,3323,439,357,1
51138,8154,4174,294,388,1
28608,13856,1886,282,182,2
23337,17671,5154,219,314,2
27384,22763,6112,576,397,1
15611,13785,1613,479,427,1
15067,28076,1325,77,261,2
29529,22234,1227,434,436,1
22677,3892,2595,576,464,1
46004,25963,6545,32,165,2
47812,15761,3108,184,10,2
44220,9863,2500,218,331,2
26725,5297,2371,345,372,1
42084,26810,1141,622,433,1
51006,25647,4594,244,454,1
45856,8798,5903,392,438,1
3023,308,455,32,286,2
18356,9482,1316,121,21,2
22016,12128,4225,288,47,2
32680,9065,1732,582,467,1
43457,23437,1636,158,374,1
24415,23374,6780,652,357,1
38615,21400,2837,184,10,2
9160,13204,4312,235,440,1
48457,6206,2041,548,94,2
46501,11649,2355,479,464,1
12559,27871,4363,24,176,2
4864,1584,455,32,286,2
30015,9238,1636,158,374,1
25567,7638,6864,42,257,2
46869,15913,2712,152,128,2
14502,30023,4823,99,108,2
9483,16301,1129,77,263,2
26297,30398,1110,576,240,2
18088,7173,3951,489,232,2
712,1798,569,54,389,1
45342,5658,4843,184,10,2
24065,7110,4390,588,9,2
38994,21284,1287,477,382,1
18193,21088,4533,546,270,2
36486,15336,1730,494,382,1
38244,7818,4533,546,270,2
40684,11277,6877,203,191,2
1589,2300,131,54,389,1
43332,30532,958,576,397,1
15839,10105,2706,657,69,2
44271,21147,6667,99,108,2
12540,21696,5081,184,10,2
37816,8902,4843,184,10,2
11533,10653,2972,328,372,1
20480,21525,2788,479,240,2
43756,22433,1060,373,457,1
45135,13193,5013,244,446,1
9021,15977,6494,588,9,2
32397,24131,5649,392,438,1
24110,14249,6131,272,101,2
19380,8521,4620,299,452,1
44005,29956,5843,468,22,2
29977,29830,5013,244,446,1
15682,23677,4470,86,219,2
27126,16116,1347,398,94,2
34236,27670,3176,249,10,2
5598,3384,569,54,389,1
18188,31127,6939,624,467,1
38708,26336,1129,77,263,2
40715,10950,5246,416,63,2
47651,27278,5682,345,372,1
41101,30510,6913,421,228,2
16120,12196,4633,469,467,1
49559,25588,4022,316,374,1
48013,21109,2749,645,172,2
50610,24321,4521,268,373,1
8621,6161,5013,244,446,1
5555,2931,443,87,116,2
207,1030,354,52,356,1
46568,26859,473,57,397,1
29507,7266,6201,405,10,2
1387,1203,436,40,123,2
34673,14646,6120,184,10,2
42664,22861,4390,588,9,2
3223,416,112,54,389,1
26066,30821,4048,582,253,2
24445,17854,4866,279,12,2
49091,24776,6289,405,10,2
4813,388,15,12,123,2
45175,7566,6287,552,104,2
34452,4689,1769,135,3,2
38784,21927,6481,628,7,2
17641,5826,6289,405,10,2
25053,8143,3346,103,369,1
44377,17088,5013,244,446,1
20136,29255,6667,99,108,2
24593,3708,6869,582,253,2
46517,9994,2648,140,380,1
28041,7351,3020,636,7,2
8091,29111,1615,349,453,1
4516,1579,510,40,123,2
16688,22096,4011,576,423,1
32181,9799,1141,622,433,1
10816,24065,1328,441,363,1
28191,18038,4533,546,270,2
38682,11400,1325,77,261,2
31606,6159,6388,583,405,1
15053,7658,6494,588,9,2
30816,17376,2113,257,243,2
16844,3619,6494,588,9,2
15606,25769,4858,236,228,2
13051,18288,1795,427,34,2
49454,18622,6509,303,236,2
42150,16336,3429,491,26,2
7684,15238,4594,244,454,1
43757,23685,5013,244,446,1
112,1499,303,29,286,2
11509,24493,4594,244,454,1
8426,7670,2550,284,64,2
133,3507,552,54,389,1
40572,3774,771,114,438,1
14311,7659,932,268,13,2
27320,6567,1453,405,10,2
10343,29407,4979,402,7,2
23007,11177,6136,29,165,2
27815,22615,2808,604,1,2
14986,28326,1325,77,261,2
36463,4807,6494,588,9,2
28601,27022,5266,523,70,2
34327,10507,3446,436,217,2
32632,14692,2753,555,459,1
27279,17200,4594,244,454,1
26825,9486,3290,147,386,1
51624,22137,2812,439,357,1
34442,6281,2376,93,4,2
6725,4677,1121,658,70,2
15922,11996,3556,619,433,1
48483,21442,2653,456,377,1
49044,31125,2397,200,259,2
38867,14659,2547,441,363,1
21300,11049,3007,251,93,2
9349,11909,6861,408,16,2
34048,15249,3893,345,372,1
6486,1341,20,85,293,2
7756,18368,5873,337,379,1
24230,5641,1810,255,433,1
25405,19051,3815,491,26,2
10253,6225,6366,640,395,1
28916,9917,5839,152,128,2
34720,12059,5267,93,4,2
1808,2008,176,29,218,2
7481,6435,4390,588,9,2
22357,19911,4390,588,9,2
45884,8916,5013,244,446,1
86,942,391,54,389,1
7521,27181,5200,208,425,1
49934,24509,2637,57,240,2
44469,20129,6881,121,21,2
19633,14786,3124,329,282,2
47886,16021,2711,371,378,1
13860,5741,6590,152,128,2
42979,7623,2980,107,254,2
29474,11866,1060,373,457,1
49989,31250,6119,44,423,1
48723,9563,1006,387,246,2
24759,4048,6881,121,21,2
27103,27441,3973,303,236,2
25018,6421,3442,93,4,2
50512,9518,5714,223,361,1
22858,15387,6130,251,93,2
34849,15248,1110,576,240,2
7580,12698,6494,588,9,2
11888,16968,4843,184,10,2
9494,31430,4451,381,3,2
14452,13440,5157,422,126,2
11315,6316,6573,279,12,2
29860,10891,2374,532,378,1
2348,2920,83,10,434,1
39341,10991,1304,235,440,1
30885,13104,3483,360,329,2
42008,5079,3721,642,357,1
1345,3463,654,54,389,1
45882,7694,4407,622,433,1
22611,4150,3033,597,34,2
35946,17773,1064,628,7,2
33654,15732,4242,152,128,2
34668,18172,2338,588,9,2
30203,26536,5265,561,395,1
24574,15476,5987,468,60,2
28569,18344,2586,303,236,2
7538,8994,2763,86,234,2
2946,1523,394,23,105,2
45250,23889,6494,588,9,2
46724,23867,1058,223,361,1
5113,2216,83,10,434,1
47471,30050,4383,21,324,2
34935,7483,4062,242,110,2
37136,10857,3884,402,7,2
36321,19037,2909,541,19,2
3076,389,569,54,389,1
51618,23502,1453,405,10,2
25064,10872,6688,588,9,2
30916,9336,1453,405,10,2
34556,31213,6617,349,453,1
100,796,525,52,356,1
45733,18603,6494,588,9,2
32210,4116,1619,150,320,2
50776,7099,3277,576,464,1
49453,20959,3060,101,276,2
38540,16008,4857,128,460,1
24939,27445,3491,27,257,2
45822,12825,3020,636,7,2
25471,30530,1404,146,126,2
19617,9011,6620,327,381,1
7079,30775,5940,150,320,2
43009,17191,5569,135,3,2
22398,15011,3253,472,196,2
9278,6448,3259,156,382,1
5609,1717,176,29,218,2
29182,18813,6060,152,128,2
36663,17454,1322,651,395,1
6694,18870,1389,178,114,2
29663,13678,2074,351,433,1
51474,21799,6422,198,28,2
41677,30536,2338,588,9,2
3378,3246,68,8,84,2
29762,24600,4650,494,382,1
171,3103,73,54,389,1
20146,12418,1141,622,433,1
33361,16637,6494,588,9,2
31370,30757,2631,408,16,2
28069,3866,6494,588,9,2
47750,24180,958,576,397,1
26172,31419,4835,642,357,1
17149,11419,3277,576,464,1
32300,22398,6436,316,374,1
22837,29376,3007,251,93,2
25079,8004,2261,334,368,1
18748,14013,2041,548,94,2
17258,4765,4657,446,103,2
18771,18893,1411,183,230,2
11642,14838,3536,570,457,1
46537,14284,4048,582,253,2
43885,6407,4728,85,308,2
47652,10889,4558,593,378,1
35787,24703,5893,451,201,2
15155,14481,6346,645,151,2
19885,13894,2837,184,10,2
20525,18383,1006,387,246,2
19577,24582,5843,468,22,2
14521,26703,4533,546,270,2
36906,15868,4533,546,270,2
48539,5817,6025,552,104,2
39648,19392,4619,93,4,2
38307,15284,1856,316,374,1
41994,29402,2723,382,60,2
37999,28367,5291,585,101,2
29318,10854,1110,576,240,2
4626,1873,513,44,421,1
25331,25760,2815,350,236,2
30977,7525,5802,29,165,2
5169,430,654,54,389,1
48091,13171,1060,373,457,1
16360,10432,958,576,397,1
29179,13675,5977,134,408,1
22065,12149,5810,375,32,2
46665,22546,2723,382,60,2
47614,29310,2234,381,3,2
32158,25688,5019,321,142,2
41716,7755,3110,93,4,2
7369,8641,5903,392,438,1
31620,10841,1489,520,17,2
22253,16896,3647,7,219,2
46375,24011,3207,104,378,1
1844,1627,274,29,286,2
46834,24747,6545,32,165,2
29957,26230,6195,642,357,1
34287,7012,5013,244,446,1
22633,5437,4101,578,154,2
24411,3887,1129,77,263,2
16220,20609,3875,184,10,2
44472,26021,3510,316,374,1
2165,424,654,54,389,1
19232,11869,6237,147,386,1
19545,17203,5800,576,423,1
10192,8341,6545,32,165,2
10878,14121,6843,570,457,1
7871,13782,2006,316,374,1
6438,3479,83,10,434,1
17500,9327,1110,576,240,2
46838,12976,3162,184,10,2
45231,7271,5013,244,446,1
7999,18585,4390,588,9,2
32001,6818,5773,257,243,2
10573,14050,5518,156,382,1
26409,17657,6388,583,405,1
12084,14471,4390,588,9,2
26043,25675,1092,405,10,2
4981,2444,201,89,420,1
5162,2572,391,54,389,1
2276,851,274,29,286,2
14877,23877,5873,337,379,1
8009,8121,6016,307,15,2
1321,1178,654,54,389,1
1655,3294,654,54,389,1
43176,19244,5074,134,408,1
1813,3614,131,54,389,1
27301,8618,2699,554,403,1
35009,13247,4224,172,449,1
19813,20505,3555,44,423,1
17624,28805,3175,286,395,1
15285,3764,4948,649,441,1
9223,9309,5771,645,151,2
9077,23671,5592,565,375,1
43768,26630,2281,639,32,2
890,2144,615,26,123,2
33969,19094,4853,494,382,1
22919,12034,6208,376,18,2
19821,5303,2026,161,441,1
8132,5755,6634,199,379,1
30947,7061,4712,103,36,2
31422,16548,3368,31,237,2
11534,5320,3934,124,381,1
38202,5809,2856,649,441,1
26840,9974,4243,487,357,1
25938,24038,3941,649,441,1
46750,20468,3165,383,359,1
4349,3519,391,54,389,1
8882,14458,2315,152,128,2
2933,2317,647,56,123,2
48195,11425,3242,99,108,2
14425,13359,2672,487,357,1
50668,22377,6335,151,357,1
19547,10890,3934,124,381,1
17363,19998,6784,640,395,1
15760,13022,4905,223,361,1
1961,1436,513,44,421,1
49068,7833,854,102,359,1
27750,24276,4357,453,382,1
34858,5335,6881,121,21,2
46973,5599,764,96,7,2
1828,2953,391,54,389,1
33669,24575,4816,453,382,1
32928,29360,4430,453,382,1
27509,21217,5562,649,441,1
17997,11227,6529,151,357,1
41371,25399,5835,244,411,1
27017,19145,1313,554,403,1
26021,10613,2205,649,441,1
13405,27399,4289,175,401,1
31473,22340,5369,494,382,1
32921,21223,1343,565,375,1
24533,4749,4193,286,395,1
28795,30079,6320,149,377,1
40215,17210,1816,182,24,2
12745,15175,5531,7,266,2
13922,15675,1520,462,479,1
29046,11968,1358,169,9,2
20531,16792,1863,637,403,1
42407,27735,6359,477,382,1
36962,25691,3451,453,382,1
30119,26017,3174,508,372,1
43369,12314,4504,487,357,1
8368,9819,1922,367,395,1
9484,6950,2875,183,230,2
14997,10642,3021,69,139,2
36133,25216,4249,327,381,1
35726,22044,4065,131,374,1
14316,23310,2507,649,441,1
49181,15040,4190,286,395,1
34191,15635,4816,453,382,1
50347,8183,3723,286,395,1
13561,11274,2252,152,128,2
7788,7307,3783,305,305,2
34064,9582,6755,123,282,2
13582,9374,5116,303,236,2
22225,23788,4250,114,438,1
5083,2825,205,54,389,1
46932,5354,2882,140,63,2
14810,22347,5126,508,372,1
43140,9459,4671,29,165,2
43289,15430,6755,123,282,2
33854,18466,6384,378,91,2
31936,22712,1816,182,24,2
1372,3171,647,56,123,2
15468,13465,2453,257,245,2
48887,15612,4757,576,337,2
17580,9492,2598,613,3,2
36325,28693,4823,99,108,2
6901,13392,5347,539,312,2
20167,19207,3102,69,139,2
43499,4512,4780,582,236,2
11551,17652,5126,508,372,1
46509,7506,3638,359,2,2
21723,16409,6259,169,9,2
4635,2320,512,57,421,1
14791,17100,2000,565,375,1
10506,6949,6866,200,259,2
13932,10730,4228,244,412,1
17702,29136,6295,370,131,2
23765,20051,1941,123,282,2
3196,2631,112,54,389,1
40421,4262,4395,507,357,1
2693,665,205,54,389,1
33036,23361,6201,405,10,2
27254,16234,4931,141,417,1
2056,3201,615,26,123,2
34481,31012,3869,554,403,1
439,1857,569,54,389,1
2571,1182,654,54,389,1
14651,25749,2581,93,4,2
4998,1235,73,54,389,1
45684,19400,4228,244,412,1
46904,18741,2258,135,3,2
18469,30353,3743,151,357,1
1464,1625,205,54,389,1
36813,19757,5384,479,464,1
42888,8904,4228,244,412,1
36226,22574,5383,487,357,1
30464,25870,5235,345,372,1
16314,18363,1931,137,182,2
11583,29098,776,131,374,1
22143,28302,5060,57,397,1
4934,854,513,44,421,1
51460,19085,4669,147,386,1
30779,19321,3092,134,408,1
37994,30533,2523,151,357,1
13566,31207,1593,201,260,2
10702,3830,3985,185,299,2
51753,30620,2324,439,357,1
45779,14718,5180,151,357,1
51600,9731,3174,508,372,1
18294,24185,3846,477,382,1
3614,1451,139,10,434,1
13257,21721,2924,262,377,1
45727,24474,3037,286,395,1
28001,22852,2081,637,403,1
27824,20952,4228,244,412,1
34198,8139,2620,639,32,2
38069,16205,2205,649,441,1
21293,4225,3956,570,457,1
47343,12429,1178,69,139,2
43668,10892,4593,5,308,2
17914,4732,3876,77,291,2
45161,10879,5835,244,411,1
1181,1864,693,26,123,2
6530,2684,647,56,123,2
527,3210,73,54,389,1
46338,27893,5099,172,449,1
44665,14642,6054,576,423,1
25890,22460,3382,360,212,2
7540,15803,3277,576,464,1
33032,22147,5524,183,230,2
28773,12967,5371,345,372,1
47863,15286,1248,477,382,1
2699,1346,133,2,198,2
780,1368,569,54,389,1
24333,6317,4586,231,382,1
47728,23695,5091,577,306,2
22152,3907,4367,286,395,1
18603,10728,3869,554,403,1
25637,30470,3869,554,403,1
24389,7054,3568,410,242,2
46329,17301,6065,424,395,1
49868,19990,5333,189,440,1
8410,24445,2505,640,395,1
5941,2019,569,54,389,1
1633,2477,217,44,421,1
51709,26126,776,131,374,1
51476,23897,3451,453,382,1
916,1064,139,10,434,1
2090,2685,552,54,389,1
37436,3646,5347,539,312,2
48861,8280,4768,532,378,1
51317,16947,5549,123,57,2
4008,1063,365,80,14,2
1398,689,112,54,389,1
5668,3414,612,38,113,2
25396,11743,5727,263,46,2
24448,11927,1615,349,453,1
5698,940,436,40,123,2
7644,24068,4697,628,7,2
43171,29237,4204,316,374,1
23186,27338,2452,34,468,1
44849,8318,6108,307,15,2
21506,14260,1714,279,12,2
2427,3072,71,35,356,1
36419,26620,3004,339,368,1
22866,15290,1633,365,403,1
